x,y,z
-0.2338125,0.1485000,-0.4413750
-0.2345625,0.1483125,-0.4410000
-0.2353125,0.1483125,-0.4438125
-0.2358750,0.1483125,-0.4449375
-0.2360625,0.1486875,-0.4460625
-0.2358750,0.1486875,-0.4460625
-0.2362500,0.1486875,-0.4456875
-0.2366250,0.1486875,-0.4451250
-0.2366250,0.1485000,-0.4455000
-0.2366250,0.1485000,-0.4438125
-0.2364375,0.1481250,-0.4426875
-0.2362500,0.1481250,-0.4426875
-0.2364375,0.1479375,-0.4419375
-0.2371875,0.1471875,-0.4421250
-0.2377500,0.1466250,-0.4410000
-0.2375625,0.1464375,-0.4411875
-0.2379375,0.1451250,-0.4410000
-0.2385000,0.1441875,-0.4415625
-0.2392500,0.1445625,-0.4413750
-0.2405625,0.1460625,-0.4393125
-0.2407500,0.1453125,-0.4391250
-0.2415000,0.1453125,-0.4389375
-0.2422500,0.1443750,-0.4402500
-0.2431875,0.1430625,-0.4396875
-0.2439375,0.1430625,-0.4389375
-0.2450625,0.1430625,-0.4378125
-0.2471250,0.1423125,-0.4370625
-0.2478750,0.1398750,-0.4374375
-0.2490000,0.1398750,-0.4378125
-0.2497500,0.1396875,-0.4359375
-0.2508750,0.1402500,-0.4353750
-0.2520000,0.1404375,-0.4359375
-0.2525625,0.1396875,-0.4363125
-0.2521875,0.1383750,-0.4368750
-0.2520000,0.1378125,-0.4372500
-0.2514375,0.1370625,-0.4372500
-0.2514375,0.1365000,-0.4372500
-0.2510625,0.1359375,-0.4380000
-0.2503125,0.1353750,-0.4380000
-0.2503125,0.1350000,-0.4370625
-0.2505000,0.1353750,-0.4363125
-0.2503125,0.1355625,-0.4363125
-0.2497500,0.1353750,-0.4365000
-0.2493750,0.1350000,-0.4370625
-0.2490000,0.1346250,-0.4370625
-0.2486250,0.1344375,-0.4381875
-0.2482500,0.1340625,-0.4393125
-0.2471250,0.1335000,-0.4406250
-0.2463750,0.1331250,-0.4423125
-0.2461875,0.1335000,-0.4430625
-0.2454375,0.1336875,-0.4426875
-0.2443125,0.1336875,-0.4426875
-0.2439375,0.1338750,-0.4432500
-0.2431875,0.1340625,-0.4432500
-0.2420625,0.1338750,-0.4425000
-0.2418750,0.1353750,-0.4428750
-0.2411250,0.1359375,-0.4430625
-0.2401875,0.1359375,-0.4425000
-0.2398125,0.1359375,-0.4436250
-0.2403750,0.1361250,-0.4447500
-0.2400000,0.1366875,-0.4441875
-0.2398125,0.1370625,-0.4443750
-0.2401875,0.1376250,-0.4458750
-0.2396250,0.1368750,-0.4455000
-0.2396250,0.1370625,-0.4449375
-0.2396250,0.1374375,-0.4456875
-0.2398125,0.1380000,-0.4464375
-0.2400000,0.1387500,-0.4456875
-0.2405625,0.1387500,-0.4464375
-0.2411250,0.1389375,-0.4471875
-0.2405625,0.1393125,-0.4464375
-0.2405625,0.1402500,-0.4464375
-0.2407500,0.1406250,-0.4464375
-0.2407500,0.1415625,-0.4473750
-0.2407500,0.1417500,-0.4471875
-0.2400000,0.1425000,-0.4477500
-0.2396250,0.1436250,-0.4470000
-0.2394375,0.1438125,-0.4460625
-0.2401875,0.1441875,-0.4449375
-0.2405625,0.1443750,-0.4441875
-0.2407500,0.1451250,-0.4438125
-0.2407500,0.1451250,-0.4423125
-0.2407500,0.1460625,-0.4419375
-0.2416875,0.1462500,-0.4419375
-0.2420625,0.1466250,-0.4419375
-0.2426250,0.1471875,-0.4415625
-0.2441250,0.1481250,-0.4417500
-0.2452500,0.1485000,-0.4415625
-0.2465625,0.1488750,-0.4408125
-0.2482500,0.1500000,-0.4400625
-0.2495625,0.1507500,-0.4376250
-0.2503125,0.1511250,-0.4359375
-0.2516250,0.1515000,-0.4353750
-0.2525625,0.1526250,-0.4338750
-0.2531250,0.1531875,-0.4323750
-0.2550000,0.1546875,-0.4297500
-0.2570625,0.1554375,-0.4275000
-0.2621250,0.1563750,-0.4258125
-0.2649375,0.1576875,-0.4246875
-0.2683125,0.1590000,-0.4220625
-0.2715000,0.1606875,-0.4185000
-0.2746875,0.1616250,-0.4162500
-0.2776875,0.1631250,-0.4128750
-0.2806875,0.1638750,-0.4113750
-0.2836875,0.1646250,-0.4102500
-0.2836875,0.1650000,-0.4078125
-0.2861250,0.1657500,-0.4046250
-0.2883750,0.1666875,-0.4012500
-0.2906250,0.1672500,-0.3997500
-0.2930625,0.1681875,-0.3976875
-0.2960625,0.1687500,-0.3958125
-0.2985000,0.1695000,-0.3933750
-0.3007500,0.1710000,-0.3900000
-0.3028125,0.1721250,-0.3862500
-0.3045000,0.1728750,-0.3853125
-0.3067500,0.1741875,-0.3838125
-0.3088125,0.1747500,-0.3806250
-0.3105000,0.1755000,-0.3781875
-0.3114375,0.1766250,-0.3759375
-0.3129375,0.1775625,-0.3738750
-0.3136875,0.1779375,-0.3725625
-0.3150000,0.1788750,-0.3720000
-0.3168750,0.1798125,-0.3690000
-0.3183750,0.1807500,-0.3667500
-0.3196875,0.1818750,-0.3643125
-0.3213750,0.1828125,-0.3618750
-0.3236250,0.1837500,-0.3600000
-0.3255000,0.1846875,-0.3575625
-0.3275625,0.1861875,-0.3538125
-0.3296250,0.1873125,-0.3511875
-0.3315000,0.1884375,-0.3495000
-0.3330000,0.1886250,-0.3465000
-0.3354375,0.1893750,-0.3448125
-0.3375000,0.1906875,-0.3433125
-0.3391875,0.1920000,-0.3403125
-0.3408750,0.1936875,-0.3371250
-0.3435000,0.1950000,-0.3356250
-0.3459375,0.1963125,-0.3331875
-0.3481875,0.1976250,-0.3298125
-0.3502500,0.1993125,-0.3275625
-0.3519375,0.2015625,-0.3243750
-0.3536250,0.2032500,-0.3206250
-0.3553125,0.2047500,-0.3174375
-0.3562500,0.2062500,-0.3148125
-0.3568125,0.2079375,-0.3121875
-0.3577500,0.2100000,-0.3099375
-0.3586875,0.2118750,-0.3073125
-0.3596250,0.2146875,-0.3046875
-0.3598125,0.2171250,-0.3013125
-0.3605625,0.2193750,-0.2986875
-0.3618750,0.2220000,-0.2960625
-0.3628125,0.2242500,-0.2930625
-0.3641250,0.2265000,-0.2891250
-0.3648750,0.2289375,-0.2846250
-0.3654375,0.2310000,-0.2814375
-0.3663750,0.2332500,-0.2788125
-0.3676875,0.2351250,-0.2761875
-0.3676875,0.2375625,-0.2733750
-0.3678750,0.2396250,-0.2705625
-0.3682500,0.2420625,-0.2679375
-0.3680625,0.2445000,-0.2653125
-0.3678750,0.2469375,-0.2634375
-0.3680625,0.2495625,-0.2610000
-0.3680625,0.2516250,-0.2587500
-0.3697500,0.2548125,-0.2568750
-0.3716250,0.2574375,-0.2538750
-0.3714375,0.2595000,-0.2521875
-0.3714375,0.2615625,-0.2512500
-0.3710625,0.2636250,-0.2501250
-0.3701250,0.2656875,-0.2486250
-0.3691875,0.2681250,-0.2476875
-0.3675000,0.2700000,-0.2463750
-0.3643125,0.2711250,-0.2454375
-0.3615000,0.2730000,-0.2458125
-0.3601875,0.2760000,-0.2450625
-0.3588750,0.2818125,-0.2443125
-0.3573750,0.2846250,-0.2437500
-0.3558750,0.2870625,-0.2437500
-0.3543750,0.2891250,-0.2433750
-0.3528750,0.2915625,-0.2437500
-0.3511875,0.2945625,-0.2445000
-0.3493125,0.2968125,-0.2448750
-0.3465000,0.2985000,-0.2456250
-0.3435000,0.2971875,-0.2467500
-0.3410625,0.2986875,-0.2490000
-0.3384375,0.3007500,-0.2499375
-0.3360000,0.3026250,-0.2514375
-0.3333750,0.3043125,-0.2529375
-0.3309375,0.3056250,-0.2546250
-0.3279375,0.3076875,-0.2568750
-0.3253125,0.3086250,-0.2591250
-0.3226875,0.3095625,-0.2604375
-0.3200625,0.3108750,-0.2606250
-0.3170625,0.3123750,-0.2636250
-0.3136875,0.3125625,-0.2666250
-0.3099375,0.3131250,-0.2705625
-0.3058125,0.3138750,-0.2718750
-0.3028125,0.3140625,-0.2752500
-0.2992500,0.3151875,-0.2793750
-0.2958750,0.3159375,-0.2831250
-0.2917500,0.3159375,-0.2872500
-0.2881875,0.3161250,-0.2904375
-0.2844375,0.3172500,-0.2940000
-0.2806875,0.3176250,-0.2960625
-0.2775000,0.3178125,-0.3003750
-0.2733750,0.3172500,-0.3028125
-0.2698125,0.3170625,-0.3039375
-0.2662500,0.3168750,-0.3069375
-0.2628750,0.3166875,-0.3103125
-0.2591250,0.3159375,-0.3131250
-0.2561250,0.3151875,-0.3159375
-0.2533125,0.3151875,-0.3187500
-0.2503125,0.3146250,-0.3228750
-0.2471250,0.3142500,-0.3253125
-0.2435625,0.3135000,-0.3294375
-0.2400000,0.3127500,-0.3326250
-0.2366250,0.3116250,-0.3361875
-0.2332500,0.3105000,-0.3399375
-0.2300625,0.3095625,-0.3436875
-0.2263125,0.3080625,-0.3478125
-0.2229375,0.3073125,-0.3498750
-0.2197500,0.3060000,-0.3521250
-0.2171250,0.3048750,-0.3549375
-0.2135625,0.3035625,-0.3586875
-0.2101875,0.3026250,-0.3605625
-0.2073750,0.3015000,-0.3631875
-0.2040000,0.3007500,-0.3665625
-0.2004375,0.2992500,-0.3693750
-0.1968750,0.2979375,-0.3727500
-0.1933125,0.2964375,-0.3772500
-0.1899375,0.2947500,-0.3808125
-0.1871250,0.2932500,-0.3838125
-0.1837500,0.2902500,-0.3888750
-0.1798125,0.2880000,-0.3930000
-0.1762500,0.2855625,-0.3946875
-0.1721250,0.2836875,-0.3973125
-0.1689375,0.2814375,-0.4003125
-0.1650000,0.2797500,-0.4025625
-0.1610625,0.2786250,-0.4040625
-0.1565625,0.2773125,-0.4070625
-0.1522500,0.2769375,-0.4087500
-0.1483125,0.2756250,-0.4113750
-0.1449375,0.2763750,-0.4149375
-0.1421250,0.2763750,-0.4173750
-0.1380000,0.2750625,-0.4190625
-0.1340625,0.2733750,-0.4220625
-0.1305000,0.2707500,-0.4248750
-0.1271250,0.2688750,-0.4261875
-0.1235625,0.2670000,-0.4280625
-0.1203750,0.2660625,-0.4295625
-0.1160625,0.2623125,-0.4316250
-0.1115625,0.2591250,-0.4331250
-0.1072500,0.2578125,-0.4359375
-0.1029375,0.2557500,-0.4370625
-0.0975000,0.2553750,-0.4393125
-0.0920625,0.2538750,-0.4415625
-0.0866250,0.2529375,-0.4432500
-0.0813750,0.2508750,-0.4443750
-0.0766875,0.2497500,-0.4451250
-0.0714375,0.2486250,-0.4462500
-0.0676875,0.2476875,-0.4468125
-0.0643125,0.2475000,-0.4488750
-0.0613125,0.2465625,-0.4505625
-0.0590625,0.2461875,-0.4511250
-0.0570000,0.2454375,-0.4509375
-0.0551250,0.2454375,-0.4515000
-0.0536250,0.2452500,-0.4528125
-0.0526875,0.2450625,-0.4535625
-0.0513750,0.2446875,-0.4537500
-0.0498750,0.2448750,-0.4539375
-0.0489375,0.2448750,-0.4541250
-0.0478125,0.2443125,-0.4546875
-0.0468750,0.2445000,-0.4569375
-0.0466875,0.2441250,-0.4588125
-0.0457500,0.2439375,-0.4591875
-0.0451875,0.2435625,-0.4605000
-0.0442500,0.2430000,-0.4603125
-0.0440625,0.2424375,-0.4595625
-0.0446250,0.2426250,-0.4591875
-0.0448125,0.2431875,-0.4584375
-0.0448125,0.2433750,-0.4561875
-0.0442500,0.2435625,-0.4545000
-0.0440625,0.2439375,-0.4537500
-0.0438750,0.2439375,-0.4524375
-0.0444375,0.2443125,-0.4530000
-0.0450000,0.2443125,-0.4535625
-0.0453750,0.2443125,-0.4530000
-0.0459375,0.2443125,-0.4524375
-0.0466875,0.2443125,-0.4530000
-0.0480000,0.2450625,-0.4528125
-0.0495000,0.2458125,-0.4528125
-0.0513750,0.2460000,-0.4513125
-0.0526875,0.2467500,-0.4503750
-0.0538125,0.2482500,-0.4485000
-0.0555000,0.2495625,-0.4475625
-0.0571875,0.2501250,-0.4477500
-0.0590625,0.2516250,-0.4468125
-0.0600000,0.2514375,-0.4458750
-0.0613125,0.2520000,-0.4441875
-0.0622500,0.2529375,-0.4434375
-0.0633750,0.2535000,-0.4430625
-0.0643125,0.2538750,-0.4440000
-0.0648750,0.2540625,-0.4441875
-0.0654375,0.2542500,-0.4432500
-0.0654375,0.2542500,-0.4434375
-0.0663750,0.2553750,-0.4440000
-0.0667500,0.2555625,-0.4449375
-0.0671250,0.2557500,-0.4458750
-0.0676875,0.2563125,-0.4458750
-0.0675000,0.2563125,-0.4464375
-0.0671250,0.2553750,-0.4470000
-0.0673125,0.2550000,-0.4470000
-0.0676875,0.2546250,-0.4470000
-0.0678750,0.2535000,-0.4475625
-0.0675000,0.2531250,-0.4470000
-0.0676875,0.2525625,-0.4483125
-0.0678750,0.2520000,-0.4481250
-0.0690000,0.2512500,-0.4473750
-0.0695625,0.2523750,-0.4471875
-0.0701250,0.2525625,-0.4479375
-0.0712500,0.2529375,-0.4481250
-0.0727500,0.2551875,-0.4475625
-0.0740625,0.2551875,-0.4477500
-0.0750000,0.2548125,-0.4470000
-0.0751875,0.2544375,-0.4475625
-0.0753750,0.2546250,-0.4473750
-0.0755625,0.2535000,-0.4477500
-0.0761250,0.2527500,-0.4479375
-0.0761250,0.2508750,-0.4481250
-0.0751875,0.2480625,-0.4498125
-0.0753750,0.2469375,-0.4518750
-0.0753750,0.2460000,-0.4516875
-0.0753750,0.2454375,-0.4530000
-0.0753750,0.2435625,-0.4545000
-0.0757500,0.2426250,-0.4560000
-0.0763125,0.2420625,-0.4569375
-0.0761250,0.2416875,-0.4582500
-0.0774375,0.2407500,-0.4576875
-0.0780000,0.2401875,-0.4575000
-0.0781875,0.2394375,-0.4593750
-0.0796875,0.2386875,-0.4593750
-0.0813750,0.2386875,-0.4588125
-0.0826875,0.2377500,-0.4580625
-0.0838125,0.2366250,-0.4586250
-0.0853125,0.2351250,-0.4586250
-0.0855000,0.2338125,-0.4591875
-0.0862500,0.2321250,-0.4588125
-0.0871875,0.2313750,-0.4588125
-0.0875625,0.2296875,-0.4593750
-0.0881250,0.2281875,-0.4601250
-0.0885000,0.2265000,-0.4610625
-0.0888750,0.2253750,-0.4614375
-0.0886875,0.2238750,-0.4608750
-0.0896250,0.2220000,-0.4614375
-0.0901875,0.2212500,-0.4625625
-0.0907500,0.2193750,-0.4644375
-0.0907500,0.2176875,-0.4659375
-0.0903750,0.2156250,-0.4681875
-0.0903750,0.2143125,-0.4698750
-0.0901875,0.2122500,-0.4711875
-0.0907500,0.2111250,-0.4745625
-0.0907500,0.2105625,-0.4768125
-0.0907500,0.2088750,-0.4783125
-0.0905625,0.2070000,-0.4785000
-0.0903750,0.2053125,-0.4794375
-0.0900000,0.2034375,-0.4798125
-0.0896250,0.2011875,-0.4792500
-0.0890625,0.1996875,-0.4796250
-0.0885000,0.1970625,-0.4800000
-0.0879375,0.1940625,-0.4807500
-0.0871875,0.1914375,-0.4820625
-0.0864375,0.1886250,-0.4835625
-0.0860625,0.1865625,-0.4843125
-0.0858750,0.1845000,-0.4845000
-0.0851250,0.1820625,-0.4860000
-0.0851250,0.1796250,-0.4869375
-0.0849375,0.1781250,-0.4878750
-0.0849375,0.1766250,-0.4880625
-0.0855000,0.1745625,-0.4891875
-0.0860625,0.1738125,-0.4891875
-0.0871875,0.1719375,-0.4890000
-0.0886875,0.1702500,-0.4901250
-0.0911250,0.1685625,-0.4903125
-0.0931875,0.1666875,-0.4903125
-0.0954375,0.1650000,-0.4901250
-0.0980625,0.1640625,-0.4901250
-0.1008750,0.1636875,-0.4886250
-0.1044375,0.1621875,-0.4880625
-0.1100625,0.1629375,-0.4876875
-0.1140000,0.1635000,-0.4863750
-0.1179375,0.1636875,-0.4856250
-0.1222500,0.1635000,-0.4856250
-0.1269375,0.1642500,-0.4839375
-0.1316250,0.1633125,-0.4818750
-0.1365000,0.1640625,-0.4813125
-0.1408125,0.1640625,-0.4803750
-0.1430625,0.1625625,-0.4803750
-0.1471875,0.1625625,-0.4792500
-0.1522500,0.1633125,-0.4771875
-0.1565625,0.1650000,-0.4758750
-0.1614375,0.1648125,-0.4738125
-0.1663125,0.1665000,-0.4725000
-0.1704375,0.1663125,-0.4691250
-0.1755000,0.1674375,-0.4657500
-0.1801875,0.1680000,-0.4620000
-0.1846875,0.1681875,-0.4593750
-0.1886250,0.1683750,-0.4571250
-0.1927500,0.1681875,-0.4543125
-0.1961250,0.1689375,-0.4522500
-0.1993125,0.1691250,-0.4490625
-0.2026875,0.1698750,-0.4485000
-0.2051250,0.1706250,-0.4479375
-0.2085000,0.1713750,-0.4458750
-0.2103750,0.1725000,-0.4445625
-0.2124375,0.1738125,-0.4430625
-0.2150625,0.1749375,-0.4411875
-0.2176875,0.1758750,-0.4398750
-0.2201250,0.1773750,-0.4396875
-0.2220000,0.1781250,-0.4365000
-0.2244375,0.1792500,-0.4331250
-0.2253750,0.1805625,-0.4312500
-0.2274375,0.1824375,-0.4290000
-0.2293125,0.1837500,-0.4278750
-0.2310000,0.1850625,-0.4267500
-0.2326875,0.1858125,-0.4254375
-0.2340000,0.1861875,-0.4233750
-0.2360625,0.1871250,-0.4226250
-0.2383125,0.1878750,-0.4218750
-0.2405625,0.1886250,-0.4211250
-0.2430000,0.1888125,-0.4201875
-0.2454375,0.1884375,-0.4171875
-0.2469375,0.1880625,-0.4147500
-0.2476875,0.1886250,-0.4128750
-0.2488125,0.1890000,-0.4128750
-0.2499375,0.1893750,-0.4123125
-0.2506875,0.1891875,-0.4119375
-0.2514375,0.1888125,-0.4113750
-0.2521875,0.1882500,-0.4104375
-0.2527500,0.1878750,-0.4119375
-0.2542500,0.1876875,-0.4128750
-0.2559375,0.1865625,-0.4134375
-0.2572500,0.1854375,-0.4125000
-0.2581875,0.1843125,-0.4119375
-0.2595000,0.1835625,-0.4119375
-0.2610000,0.1831875,-0.4123125
-0.2619375,0.1828125,-0.4121250
-0.2626875,0.1822500,-0.4110000
-0.2636250,0.1811250,-0.4096875
-0.2640000,0.1807500,-0.4083750
-0.2643750,0.1796250,-0.4080000
-0.2649375,0.1788750,-0.4083750
-0.2647500,0.1771875,-0.4098750
-0.2651250,0.1743750,-0.4098750
-0.2653125,0.1721250,-0.4115625
-0.2651250,0.1700625,-0.4130625
-0.2643750,0.1680000,-0.4151250
-0.2636250,0.1653750,-0.4173750
-0.2625000,0.1635000,-0.4194375
-0.2613750,0.1608750,-0.4207500
-0.2596875,0.1586250,-0.4203750
-0.2570625,0.1565625,-0.4224375
-0.2548125,0.1537500,-0.4241250
-0.2516250,0.1503750,-0.4267500
-0.2484375,0.1471875,-0.4295625
-0.2454375,0.1441875,-0.4333125
-0.2420625,0.1398750,-0.4365000
-0.2392500,0.1376250,-0.4400625
-0.2364375,0.1342500,-0.4441875
-0.2328750,0.1310625,-0.4481250
-0.2298750,0.1273125,-0.4511250
-0.2274375,0.1233750,-0.4537500
-0.2251875,0.1196250,-0.4565625
-0.2229375,0.1158750,-0.4582500
-0.2216250,0.1130625,-0.4608750
-0.2186250,0.1074375,-0.4642500
-0.2160000,0.1035000,-0.4666875
-0.2143125,0.0993750,-0.4678125
-0.2122500,0.0952500,-0.4698750
-0.2098125,0.0915000,-0.4726875
-0.2075625,0.0871875,-0.4745625
-0.2047500,0.0832500,-0.4766250
-0.2013750,0.0785625,-0.4779375
-0.1991250,0.0750000,-0.4785000
-0.1965000,0.0705000,-0.4803750
-0.1933125,0.0665625,-0.4820625
-0.1901250,0.0626250,-0.4828125
-0.1871250,0.0590625,-0.4835625
-0.1839375,0.0553125,-0.4841250
-0.1807500,0.0515625,-0.4850625
-0.1779375,0.0480000,-0.4871250
-0.1745625,0.0448125,-0.4884375
-0.1713750,0.0405000,-0.4895625
-0.1678125,0.0365625,-0.4918125
-0.1644375,0.0330000,-0.4948125
-0.1610625,0.0286875,-0.4974375
-0.1571250,0.0245625,-0.4996875
-0.1531875,0.0208125,-0.5019375
-0.1494375,0.0170625,-0.5034375
-0.1456875,0.0121875,-0.5041875
-0.1419375,0.0080625,-0.5055000
-0.1385625,0.0043125,-0.5053125
-0.1346250,0.0003750,-0.5053125
-0.1305000,-0.0033750,-0.5056875
-0.1267500,-0.0071250,-0.5070000
-0.1233750,-0.0112500,-0.5073750
-0.1196250,-0.0157500,-0.5073750
-0.1160625,-0.0195000,-0.5085000
-0.1123125,-0.0225000,-0.5109375
-0.1085625,-0.0262500,-0.5122500
-0.1046250,-0.0298125,-0.5131875
-0.1010625,-0.0335625,-0.5143125
-0.0975000,-0.0373125,-0.5145000
-0.0933750,-0.0408750,-0.5154375
-0.0894375,-0.0444375,-0.5169375
-0.0855000,-0.0480000,-0.5178750
-0.0821250,-0.0515625,-0.5165625
-0.0785625,-0.0545625,-0.5165625
-0.0753750,-0.0579375,-0.5173125
-0.0723750,-0.0611250,-0.5171250
-0.0684375,-0.0637500,-0.5175000
-0.0646875,-0.0663750,-0.5175000
-0.0616875,-0.0688125,-0.5173125
-0.0581250,-0.0716250,-0.5167500
-0.0540000,-0.0744375,-0.5169375
-0.0500625,-0.0780000,-0.5169375
-0.0461250,-0.0806250,-0.5167500
-0.0418125,-0.0830625,-0.5167500
-0.0373125,-0.0855000,-0.5158125
-0.0333750,-0.0881250,-0.5150625
-0.0290625,-0.0903750,-0.5148750
-0.0247500,-0.0928125,-0.5156250
-0.0204375,-0.0952500,-0.5161875
-0.0163125,-0.0973125,-0.5152500
-0.0118125,-0.0999375,-0.5145000
-0.0080625,-0.1031250,-0.5135625
-0.0035625,-0.1059375,-0.5141250
0.0009375,-0.1091250,-0.5141250
0.0056250,-0.1123125,-0.5131875
0.0103125,-0.1149375,-0.5116875
0.0144375,-0.1179375,-0.5098125
0.0189375,-0.1213125,-0.5096250
0.0238125,-0.1243125,-0.5092500
0.0288750,-0.1273125,-0.5090625
0.0331875,-0.1305000,-0.5079375
0.0369375,-0.1321875,-0.5066250
0.0406875,-0.1340625,-0.5049375
0.0446250,-0.1370625,-0.5030625
0.0491250,-0.1398750,-0.5019375
0.0532500,-0.1434375,-0.4998750
0.0573750,-0.1466250,-0.4972500
0.0615000,-0.1494375,-0.4950000
0.0660000,-0.1520625,-0.4927500
0.0703125,-0.1565625,-0.4906875
0.0750000,-0.1606875,-0.4899375
0.0798750,-0.1633125,-0.4888125
0.0843750,-0.1663125,-0.4856250
0.0883125,-0.1683750,-0.4843125
0.0920625,-0.1700625,-0.4826250
0.0961875,-0.1726875,-0.4809375
0.0997500,-0.1753125,-0.4781250
0.1038750,-0.1775625,-0.4762500
0.1072500,-0.1798125,-0.4738125
0.1106250,-0.1826250,-0.4719375
0.1136250,-0.1845000,-0.4715625
0.1170000,-0.1871250,-0.4691250
0.1211250,-0.1901250,-0.4663125
0.1245000,-0.1921875,-0.4635000
0.1278750,-0.1942500,-0.4614375
0.1314375,-0.1963125,-0.4603125
0.1350000,-0.1985625,-0.4575000
0.1381875,-0.2006250,-0.4560000
0.1421250,-0.2026875,-0.4545000
0.1451250,-0.2043750,-0.4530000
0.1481250,-0.2056875,-0.4531875
0.1511250,-0.2073750,-0.4524375
0.1533750,-0.2085000,-0.4513125
0.1560000,-0.2098125,-0.4485000
0.1580625,-0.2103750,-0.4477500
0.1601250,-0.2111250,-0.4456875
0.1616250,-0.2120625,-0.4445625
0.1631250,-0.2120625,-0.4443750
0.1640625,-0.2124375,-0.4436250
0.1648125,-0.2124375,-0.4432500
0.1653750,-0.2130000,-0.4434375
0.1655625,-0.2133750,-0.4443750
0.1661250,-0.2141250,-0.4441875
0.1666875,-0.2145000,-0.4432500
0.1678125,-0.2143125,-0.4426875
0.1681875,-0.2152500,-0.4413750
0.1691250,-0.2160000,-0.4410000
0.1693125,-0.2163750,-0.4400625
0.1706250,-0.2167500,-0.4398750
0.1717500,-0.2171250,-0.4383750
0.1723125,-0.2176875,-0.4372500
0.1730625,-0.2186250,-0.4383750
0.1728750,-0.2190000,-0.4368750
0.1730625,-0.2190000,-0.4353750
0.1730625,-0.2190000,-0.4338750
0.1732500,-0.2191875,-0.4331250
0.1728750,-0.2197500,-0.4323750
0.1721250,-0.2199375,-0.4329375
0.1717500,-0.2201250,-0.4335000
0.1711875,-0.2201250,-0.4327500
0.1702500,-0.2208750,-0.4335000
0.1696875,-0.2214375,-0.4355625
0.1683750,-0.2220000,-0.4368750
0.1672500,-0.2231250,-0.4368750
0.1659375,-0.2231250,-0.4363125
0.1650000,-0.2235000,-0.4365000
0.1638750,-0.2236875,-0.4359375
0.1623750,-0.2235000,-0.4365000
0.1612500,-0.2238750,-0.4370625
0.1578750,-0.2220000,-0.4365000
0.1567500,-0.2225625,-0.4361250
0.1554375,-0.2225625,-0.4378125
0.1537500,-0.2225625,-0.4389375
0.1520625,-0.2233125,-0.4396875
0.1503750,-0.2235000,-0.4402500
0.1479375,-0.2233125,-0.4408125
0.1456875,-0.2227500,-0.4408125
0.1456875,-0.2251875,-0.4419375
0.1436250,-0.2253750,-0.4432500
0.1415625,-0.2250000,-0.4430625
0.1395000,-0.2244375,-0.4440000
0.1374375,-0.2233125,-0.4441875
0.1353750,-0.2225625,-0.4455000
0.1335000,-0.2227500,-0.4458750
0.1320000,-0.2223750,-0.4466250
0.1297500,-0.2216250,-0.4456875
0.1276875,-0.2206875,-0.4456875
0.1252500,-0.2206875,-0.4471875
0.1237500,-0.2205000,-0.4490625
0.1220625,-0.2205000,-0.4496250
0.1192500,-0.2197500,-0.4483125
0.1171875,-0.2195625,-0.4500000
0.1143750,-0.2190000,-0.4516875
0.1119375,-0.2178750,-0.4543125
0.1083750,-0.2171250,-0.4561875
0.1048125,-0.2158125,-0.4576875
0.1006875,-0.2156250,-0.4586250
0.0960000,-0.2148750,-0.4610625
0.0918750,-0.2143125,-0.4653750
0.0870000,-0.2131875,-0.4663125
0.0817500,-0.2120625,-0.4668750
0.0768750,-0.2113125,-0.4670625
0.0721875,-0.2101875,-0.4670625
0.0675000,-0.2094375,-0.4672500
0.0626250,-0.2081250,-0.4678125
0.0575625,-0.2070000,-0.4670625
0.0528750,-0.2049375,-0.4676250
0.0481875,-0.2036250,-0.4683750
0.0431250,-0.2017500,-0.4710000
0.0380625,-0.2004375,-0.4732500
0.0330000,-0.1987500,-0.4756875
0.0277500,-0.1965000,-0.4762500
0.0215625,-0.1948125,-0.4760625
0.0153750,-0.1927500,-0.4781250
0.0090000,-0.1914375,-0.4781250
0.0028125,-0.1895625,-0.4788750
-0.0033750,-0.1878750,-0.4786875
-0.0097500,-0.1856250,-0.4794375
-0.0166875,-0.1835625,-0.4794375
-0.0232500,-0.1818750,-0.4809375
-0.0292500,-0.1794375,-0.4826250
-0.0350625,-0.1773750,-0.4833750
-0.0408750,-0.1755000,-0.4837500
-0.0468750,-0.1736250,-0.4839375
-0.0525000,-0.1715625,-0.4846875
-0.0583125,-0.1695000,-0.4848750
-0.0641250,-0.1674375,-0.4848750
-0.0695625,-0.1653750,-0.4848750
-0.0755625,-0.1631250,-0.4858125
-0.0813750,-0.1608750,-0.4869375
-0.0871875,-0.1588125,-0.4880625
-0.0924375,-0.1561875,-0.4876875
-0.0978750,-0.1533750,-0.4876875
-0.1033125,-0.1503750,-0.4880625
-0.1081875,-0.1471875,-0.4882500
-0.1128750,-0.1438125,-0.4884375
-0.1171875,-0.1408125,-0.4869375
-0.1220625,-0.1376250,-0.4854375
-0.1260000,-0.1340625,-0.4846875
-0.1305000,-0.1303125,-0.4854375
-0.1346250,-0.1265625,-0.4848750
-0.1385625,-0.1230000,-0.4837500
-0.1426875,-0.1194375,-0.4841250
-0.1471875,-0.1155000,-0.4848750
-0.1507500,-0.1115625,-0.4858125
-0.1546875,-0.1080000,-0.4863750
-0.1588125,-0.1040625,-0.4863750
-0.1661250,-0.0997500,-0.4854375
-0.1698750,-0.0956250,-0.4848750
-0.1740000,-0.0918750,-0.4846875
-0.1775625,-0.0886875,-0.4846875
-0.1813125,-0.0853125,-0.4837500
-0.1860000,-0.0817500,-0.4820625
